item_id,item_type,item_name,country,user_type,interest,vibe,budget_usd,travel_month,popularity_score,season_match,difficulty_match,interest_match,budget_match,is_offbeat,recommendation_score
9528,event,Bhutan Tsechu,Bhutan,solo,spiritual,spiritual,3740.96,9,0.7,0.97,0.76,0.85,0.0,0,0.65
9702,trek,Torres del Paine W Trek,Chile,solo,adventure,luxury,1183.57,2,0.63,0.82,0.85,0.49,0.71,0,0.64
9429,trek,Annapurna Circuit,Nepal,solo,nature,relaxed,5053.42,8,0.74,0.7,0.95,0.28,0.0,0,0.35
9637,event,Songkran Festival,Thailand,solo,food,thrill,4515.98,2,0.68,0.8,0.81,0.82,0.0,0,0.58
9291,event,Inti Raymi,Peru,family,offbeat,spiritual,1461.96,5,0.8,0.9,0.71,0.46,0.37,0,0.56
9902,event,Lantern Festival,Vietnam,couple,spiritual,thrill,4553.74,5,0.47,0.8,0.98,0.2,0.0,0,0.36
9715,trek,Rinjani Trek,Indonesia,solo,spiritual,luxury,945.27,6,0.8,0.83,0.95,0.2,0.78,0,0.56
9998,destination,Marrakech,Morocco,solo,culture,budget,7719.64,12,0.74,0.3,0.97,0.84,0.0,0,0.44
9210,event,Pushkar Camel Fair,India,family,nature,spiritual,1805.14,12,0.86,0.9,0.79,0.56,0.2,0,0.56
9429,destination,Cappadocia,Turkey,couple,offbeat,budget,2347.09,9,0.53,0.76,0.93,0.96,0.63,1,0.8
9986,destination,Hoi An,Vietnam,family,culture,spiritual,1066.26,6,0.63,0.8,0.89,0.53,0.89,0,0.7
9301,trek,Laugavegur Trail,Iceland,family,food,budget,2717.98,9,0.47,0.9,0.5,0.15,0.19,0,0.38
9982,trek,Snowman Trek,Bhutan,family,spiritual,spiritual,7751.36,12,0.63,0.8,0.25,0.33,0.0,1,0.35
9239,event,Inti Raymi,Peru,couple,spiritual,offbeat,1558.13,7,0.82,0.9,0.8,0.43,0.32,1,0.54
9297,event,Lantern Festival,Vietnam,solo,food,thrill,243.32,3,0.62,0.87,0.78,0.41,0.98,0,0.68
9830,trek,Laugavegur Trail,Iceland,family,culture,spiritual,3971.35,10,0.94,0.8,0.5,0.19,0.0,0,0.32
9939,destination,Cappadocia,Turkey,couple,spiritual,spiritual,4690.17,12,0.66,0.8,0.73,0.48,0.16,1,0.48
9467,trek,Markha Valley Trek,India,solo,offbeat,budget,5436.19,8,0.75,0.98,0.95,0.71,0.0,0,0.62
9871,event,Bhutan Tsechu,Bhutan,couple,adventure,relaxed,144.03,6,0.74,0.7,0.81,0.42,0.97,0,0.63
9145,destination,Varanasi,India,family,spiritual,offbeat,6109.35,12,0.54,0.81,0.81,0.83,0.0,1,0.59
9629,destination,Lofoten Islands,Norway,solo,culture,spiritual,5292.25,2,0.57,0.6,0.78,0.37,0.04,0,0.35
9531,trek,Annapurna Circuit,Nepal,solo,food,budget,3415.53,4,0.59,0.94,0.95,0.2,0.0,0,0.4
9346,trek,Everest Base Camp,Nepal,couple,spiritual,luxury,7926.45,1,0.41,0.8,0.65,0.36,0.0,0,0.39
9676,destination,Cappadocia,Turkey,couple,nature,budget,3803.6,9,0.67,0.78,0.94,0.74,0.34,1,0.65
9715,event,Songkran Festival,Thailand,couple,adventure,spiritual,3302.69,8,0.71,0.6,0.74,0.13,0.0,0,0.25
9613,destination,Machu Picchu,Peru,solo,adventure,spiritual,3292.31,8,0.56,0.85,0.93,0.88,0.44,0,0.75
9697,event,Songkran Festival,Thailand,couple,spiritual,luxury,6474.15,3,0.58,0.9,0.97,0.4,0.0,0,0.47
9536,trek,Everest Base Camp,Nepal,solo,offbeat,spiritual,6589.81,6,0.37,0.9,0.95,0.1,0.0,0,0.35
9216,event,Gion Matsuri,Japan,solo,adventure,thrill,5159.97,8,0.39,0.9,0.93,0.26,0.0,0,0.41
9708,event,Inti Raymi,Peru,couple,spiritual,thrill,254.47,5,0.95,0.9,0.81,0.25,0.97,0,0.63
9956,destination,Zanzibar,Tanzania,family,culture,offbeat,5308.2,2,0.55,0.6,0.81,0.14,0.04,1,0.27
9421,event,Songkran Festival,Thailand,family,spiritual,offbeat,538.46,3,0.56,0.9,0.71,0.57,0.83,1,0.71
9135,trek,Milford Track,New Zealand,couple,spiritual,thrill,5231.24,10,0.9,0.91,0.75,0.41,0.0,0,0.46
9942,destination,Cappadocia,Turkey,family,culture,spiritual,2232.54,6,0.71,0.82,0.73,0.39,0.65,1,0.57
9357,trek,Inca Trail,Peru,solo,offbeat,budget,527.37,8,0.92,0.79,0.85,0.34,0.92,0,0.62
9103,trek,Rinjani Trek,Indonesia,couple,adventure,offbeat,3600.12,4,0.64,0.9,0.65,0.8,0.0,1,0.59
9489,destination,Cappadocia,Turkey,family,spiritual,thrill,6866.38,7,0.74,0.86,0.79,0.24,0.0,1,0.38
9592,trek,Milford Track,New Zealand,solo,culture,thrill,6364.58,3,0.43,0.76,0.85,0.49,0.0,0,0.45
9779,trek,Annapurna Circuit,Nepal,family,adventure,luxury,7515.96,2,0.64,0.9,0.25,0.91,0.0,0,0.58
9797,trek,Laugavegur Trail,Iceland,family,spiritual,luxury,1340.56,7,0.44,0.86,0.5,0.39,0.65,0,0.56
9439,event,Inti Raymi,Peru,couple,offbeat,budget,980.49,5,0.48,0.9,0.81,0.36,0.61,0,0.59
9386,destination,Marrakech,Morocco,family,spiritual,luxury,6934.16,8,0.51,0.7,0.97,0.12,0.0,0,0.29
9688,event,Lantern Festival,Vietnam,family,offbeat,thrill,4057.23,2,0.69,0.81,0.95,0.52,0.0,0,0.49
9113,trek,Everest Base Camp,Nepal,solo,culture,offbeat,3521.07,7,0.51,0.8,0.95,0.32,0.0,1,0.4
9668,event,Pushkar Camel Fair,India,couple,spiritual,offbeat,3377.74,2,0.88,0.2,0.86,0.48,0.0,1,0.25
9282,trek,Everest Base Camp,Nepal,family,adventure,budget,1139.16,2,0.95,0.9,0.25,0.85,0.72,0,0.71
9684,trek,Kumano Kodo,Japan,couple,nature,budget,7207.77,9,0.85,0.93,0.95,0.25,0.0,0,0.42
9883,trek,Everest Base Camp,Nepal,solo,culture,relaxed,2486.68,3,0.6,0.76,0.95,0.32,0.27,0,0.46
9662,destination,Lofoten Islands,Norway,solo,adventure,thrill,6468.81,5,0.55,0.9,0.99,0.35,0.0,0,0.45
9027,event,Inti Raymi,Peru,family,adventure,spiritual,4661.58,8,0.35,0.8,0.87,0.34,0.0,0,0.41
9558,destination,Marrakech,Morocco,family,spiritual,spiritual,4806.82,11,0.54,0.4,0.94,0.28,0.14,0,0.28
9757,destination,Chefchaouen,Morocco,solo,food,spiritual,4517.82,12,0.56,0.3,0.78,0.35,0.2,1,0.28
9458,destination,Cappadocia,Turkey,couple,offbeat,thrill,6777.24,4,0.62,0.95,0.87,1.0,0.0,1,0.71
9396,event,Durga Puja,India,couple,adventure,budget,6559.16,1,0.42,0.2,0.75,0.47,0.0,0,0.25
9739,trek,Snowman Trek,Bhutan,couple,spiritual,luxury,2288.07,5,0.37,0.6,0.65,0.26,0.34,1,0.37
9264,event,Pushkar Camel Fair,India,family,adventure,spiritual,7821.99,8,0.8,0.8,0.79,0.25,0.0,0,0.36
9047,destination,Chefchaouen,Morocco,solo,adventure,offbeat,1944.78,1,0.74,0.8,0.85,0.36,0.71,1,0.58
9608,destination,Kyoto,Japan,couple,food,luxury,3737.04,10,0.65,0.5,0.97,0.58,0.35,0,0.49
9372,event,Inti Raymi,Peru,solo,spiritual,spiritual,1554.68,11,0.69,0.5,0.77,0.38,0.32,0,0.39
9008,trek,Milford Track,New Zealand,family,adventure,budget,490.46,8,0.34,0.8,0.5,0.57,0.94,0,0.67
9922,event,Songkran Festival,Thailand,family,culture,relaxed,823.3,3,0.62,0.9,0.89,0.16,0.69,0,0.54
9357,destination,Bali,Indonesia,solo,culture,budget,5912.66,11,0.54,0.9,0.75,0.35,0.0,0,0.43
9495,destination,Cappadocia,Turkey,couple,spiritual,offbeat,3923.96,7,0.8,0.81,0.93,0.3,0.32,1,0.48
9216,destination,Varanasi,India,couple,offbeat,relaxed,494.91,2,0.63,0.95,0.98,0.53,1.0,0,0.79
9982,trek,Torres del Paine W Trek,Chile,family,spiritual,luxury,5551.25,11,0.41,0.88,0.5,0.35,0.0,0,0.4
9224,event,Lantern Festival,Vietnam,couple,nature,thrill,658.78,11,0.48,0.2,0.82,0.14,0.77,0,0.31
9677,trek,Annapurna Circuit,Nepal,couple,offbeat,relaxed,4986.52,12,0.7,0.3,0.65,0.33,0.0,0,0.22
9817,trek,Inca Trail,Peru,solo,adventure,spiritual,5913.18,4,0.48,0.9,0.85,0.89,0.0,0,0.65
9163,destination,Cappadocia,Turkey,family,nature,thrill,90.7,11,0.7,0.9,0.74,0.8,0.92,1,0.82
9648,event,Timkat Festival,Ethiopia,solo,nature,relaxed,4732.15,8,0.48,0.3,0.91,0.48,0.0,0,0.29
9976,event,Songkran Festival,Thailand,solo,culture,spiritual,3844.83,7,0.41,0.7,0.72,0.35,0.0,0,0.36
9440,destination,Chefchaouen,Morocco,family,spiritual,offbeat,4223.24,11,0.75,0.4,0.98,0.36,0.26,1,0.35
9305,event,Durga Puja,India,family,spiritual,budget,2423.41,1,0.44,0.2,0.87,0.81,0.0,0,0.38
9285,event,Pushkar Camel Fair,India,solo,food,luxury,5467.13,10,0.54,0.95,0.99,0.5,0.0,0,0.53
9683,trek,Everest Base Camp,Nepal,family,adventure,offbeat,2902.13,10,0.78,0.5,0.25,0.85,0.13,1,0.47
9425,destination,Chefchaouen,Morocco,family,food,relaxed,4151.31,9,0.67,0.6,0.76,0.21,0.27,1,0.34
9252,destination,Siem Reap,Cambodia,couple,adventure,luxury,7902.23,1,0.62,0.89,0.91,0.37,0.0,0,0.45
9854,destination,Siem Reap,Cambodia,solo,adventure,budget,1162.71,2,0.52,0.92,0.71,0.43,0.87,0,0.67
9055,trek,Milford Track,New Zealand,couple,culture,thrill,2107.06,11,0.69,0.76,0.75,0.1,0.4,0,0.39
9041,event,Inti Raymi,Peru,family,spiritual,relaxed,4717.45,4,0.84,0.8,0.7,0.38,0.0,0,0.41
9960,event,Songkran Festival,Thailand,family,offbeat,budget,5787.39,11,0.89,0.3,0.8,0.58,0.0,0,0.32
9872,destination,Pokhara,Nepal,family,culture,thrill,4096.47,12,0.7,0.9,0.94,0.56,0.28,0,0.6
9841,trek,Milford Track,New Zealand,family,offbeat,offbeat,2948.6,10,0.45,0.87,0.5,0.67,0.12,1,0.54
9379,event,Bhutan Tsechu,Bhutan,solo,spiritual,relaxed,1933.07,11,0.64,0.9,0.86,0.93,0.13,0,0.7
9059,destination,Chefchaouen,Morocco,solo,offbeat,budget,1951.12,4,0.78,0.92,0.71,0.87,0.71,1,0.8
9303,trek,Kumano Kodo,Japan,couple,adventure,thrill,7890.97,6,0.63,0.8,0.95,0.13,0.0,0,0.33
9827,event,Cherry Blossom Festival,Japan,family,nature,luxury,3393.32,6,0.67,0.8,0.75,0.84,0.0,0,0.59
9612,destination,Bali,Indonesia,family,adventure,budget,709.49,5,0.57,0.82,0.78,0.24,0.96,0,0.6
9610,event,Naadam Festival,Mongolia,solo,adventure,relaxed,7053.52,4,0.45,0.7,0.89,0.92,0.0,0,0.6
9521,trek,Torres del Paine W Trek,Chile,solo,offbeat,relaxed,4725.85,8,0.64,0.7,0.85,0.83,0.0,0,0.56
9951,destination,Marrakech,Morocco,family,adventure,luxury,6960.42,1,0.71,0.8,0.79,0.15,0.0,0,0.33
9800,destination,Hoi An,Vietnam,couple,adventure,relaxed,1102.84,8,0.77,0.6,0.92,0.6,0.88,0,0.66
9236,destination,Bali,Indonesia,family,spiritual,luxury,4377.5,11,0.6,0.9,0.81,0.14,0.22,0,0.41
9553,destination,Siem Reap,Cambodia,solo,spiritual,relaxed,7691.82,5,0.53,0.7,0.99,0.59,0.0,0,0.48
9531,event,Naadam Festival,Mongolia,solo,food,relaxed,5126.98,12,0.94,0.5,0.96,0.32,0.0,0,0.3
9883,destination,Machu Picchu,Peru,family,adventure,luxury,6422.07,7,0.62,0.83,0.97,0.89,0.0,0,0.64
9273,destination,Swiss Alps,Switzerland,solo,nature,luxury,7800.58,6,0.59,0.87,0.85,0.83,0.0,0,0.62
9376,trek,Markha Valley Trek,India,family,food,spiritual,3068.35,5,0.31,0.9,0.25,0.2,0.08,0,0.35
9611,event,Inti Raymi,Peru,solo,culture,relaxed,6141.05,5,0.82,0.9,0.78,0.81,0.0,0,0.61
9349,destination,Bali,Indonesia,couple,spiritual,offbeat,7535.72,8,0.76,0.85,0.95,0.23,0.0,1,0.39
9689,event,Durga Puja,India,solo,nature,offbeat,5504.11,10,0.77,0.99,0.81,0.21,0.0,1,0.41
9131,event,Inti Raymi,Peru,couple,adventure,thrill,3008.61,12,0.38,0.4,0.95,0.43,0.0,0,0.31
9185,event,Inti Raymi,Peru,couple,adventure,relaxed,1603.1,5,0.33,0.9,0.9,0.57,0.3,0,0.61
9072,trek,Laugavegur Trail,Iceland,family,nature,luxury,7887.25,7,0.8,0.77,0.5,0.82,0.0,0,0.54
9445,trek,Rinjani Trek,Indonesia,couple,spiritual,spiritual,1520.56,12,0.35,0.7,0.65,0.13,0.59,0,0.41
9678,destination,Lofoten Islands,Norway,couple,culture,spiritual,1082.19,5,0.72,0.9,0.97,0.21,0.88,0,0.62
9851,destination,Machu Picchu,Peru,couple,spiritual,offbeat,6567.54,7,0.63,0.77,0.71,0.41,0.0,1,0.41
9939,event,Songkran Festival,Thailand,solo,adventure,budget,1615.63,6,0.88,0.8,0.82,0.33,0.29,0,0.47
9928,trek,Inca Trail,Peru,family,food,luxury,3223.95,11,0.83,0.8,0.5,0.31,0.03,0,0.37
9342,destination,Hoi An,Vietnam,couple,food,spiritual,2794.09,12,0.53,0.2,0.92,0.96,0.54,0,0.58
9211,destination,Bali,Indonesia,family,offbeat,relaxed,1043.66,2,0.55,0.8,0.84,0.46,0.89,0,0.66
9895,event,Lantern Festival,Vietnam,solo,nature,offbeat,2460.36,6,0.39,0.7,0.99,0.25,0.0,1,0.34
9515,event,Inti Raymi,Peru,solo,spiritual,offbeat,2772.58,7,0.85,0.9,0.77,0.29,0.0,1,0.41
9186,trek,Annapurna Circuit,Nepal,family,adventure,spiritual,2842.96,7,0.81,0.8,0.25,0.8,0.15,0,0.54
9560,event,Inti Raymi,Peru,family,culture,budget,2210.45,10,0.55,0.6,0.82,0.84,0.0,0,0.53
9776,event,Songkran Festival,Thailand,family,food,spiritual,7332.06,5,0.83,0.9,0.86,0.95,0.0,0,0.68
9757,event,Naadam Festival,Mongolia,solo,culture,thrill,3057.16,6,0.9,0.9,0.78,0.41,0.0,0,0.46
9625,event,Gion Matsuri,Japan,family,spiritual,relaxed,4857.72,6,0.82,0.9,0.86,0.58,0.0,0,0.53
9054,destination,Bali,Indonesia,couple,food,relaxed,207.0,11,0.67,0.9,0.97,0.44,0.94,0,0.72
9403,trek,Markha Valley Trek,India,solo,offbeat,thrill,6351.76,6,0.87,0.81,0.95,0.74,0.0,0,0.57
9420,destination,Chefchaouen,Morocco,family,nature,spiritual,254.37,11,0.51,0.4,0.73,0.61,0.95,1,0.59
9159,trek,Markha Valley Trek,India,couple,adventure,thrill,1063.08,9,0.49,0.99,0.65,0.4,0.75,0,0.65
9097,trek,Rinjani Trek,Indonesia,family,culture,relaxed,6384.44,12,0.92,0.7,0.25,0.25,0.0,0,0.29
9731,trek,Annapurna Circuit,Nepal,family,spiritual,spiritual,1846.86,9,0.43,0.6,0.25,0.45,0.48,0,0.43
9149,event,Gion Matsuri,Japan,solo,culture,relaxed,6604.63,8,0.69,0.9,0.86,0.96,0.0,0,0.68
9449,event,Songkran Festival,Thailand,solo,adventure,spiritual,1758.72,5,0.4,0.9,0.7,0.16,0.22,0,0.41
9343,event,Bhutan Tsechu,Bhutan,family,offbeat,budget,5427.43,2,0.49,0.3,0.71,0.16,0.0,0,0.16
9584,event,Naadam Festival,Mongolia,couple,spiritual,offbeat,6111.27,3,0.46,0.6,0.81,0.55,0.0,1,0.41
9532,event,Timkat Festival,Ethiopia,couple,spiritual,thrill,1438.33,12,0.91,0.1,0.88,0.82,0.38,0,0.45
9344,destination,Machu Picchu,Peru,family,culture,spiritual,3100.57,10,0.68,0.9,0.89,0.28,0.48,0,0.53
9252,trek,Inca Trail,Peru,couple,adventure,thrill,6553.54,5,0.6,0.82,0.75,0.99,0.0,0,0.65
9499,event,Timkat Festival,Ethiopia,family,spiritual,thrill,2029.56,2,0.72,0.9,0.81,0.95,0.09,0,0.69
9662,trek,Rinjani Trek,Indonesia,solo,food,luxury,5448.51,5,0.78,0.82,0.95,0.46,0.0,0,0.47
9031,event,Cherry Blossom Festival,Japan,couple,adventure,budget,6699.02,6,0.33,0.8,0.93,0.12,0.0,0,0.32
9386,trek,Inca Trail,Peru,couple,food,budget,51.85,12,0.91,0.7,0.75,0.2,0.92,0,0.53
9890,event,Bhutan Tsechu,Bhutan,couple,food,luxury,5450.43,2,0.33,0.3,0.96,0.23,0.0,0,0.2
9113,destination,Swiss Alps,Switzerland,family,food,relaxed,3012.21,11,0.61,0.8,0.78,0.41,0.5,0,0.54
9646,trek,Annapurna Circuit,Nepal,family,adventure,budget,429.19,5,0.49,0.9,0.25,0.91,0.96,0,0.78
9719,event,Gion Matsuri,Japan,solo,adventure,budget,1575.65,6,0.86,0.9,0.81,0.47,0.31,0,0.56
9310,destination,Hoi An,Vietnam,family,spiritual,budget,4791.66,3,0.65,0.86,0.82,0.25,0.14,0,0.42
9370,event,Durga Puja,India,family,nature,luxury,4960.68,7,0.91,0.8,0.84,0.59,0.0,0,0.5
9340,destination,Machu Picchu,Peru,couple,spiritual,budget,974.45,4,0.61,0.9,0.83,0.5,0.91,0,0.72
9365,event,Bhutan Tsechu,Bhutan,solo,spiritual,spiritual,2375.27,3,0.75,0.4,0.76,0.93,0.0,0,0.49
9898,destination,Zanzibar,Tanzania,couple,food,relaxed,7486.25,9,0.58,0.77,0.72,0.38,0.0,0,0.4
9874,event,Cherry Blossom Festival,Japan,family,nature,luxury,851.13,5,0.72,0.9,0.86,0.94,0.67,0,0.83
9786,trek,Rinjani Trek,Indonesia,family,spiritual,offbeat,2840.24,5,0.84,0.76,0.25,0.56,0.15,1,0.45
9547,destination,Bali,Indonesia,solo,offbeat,relaxed,1877.54,9,0.63,0.97,0.72,0.21,0.72,0,0.57
9600,trek,Markha Valley Trek,India,couple,nature,relaxed,5839.59,4,0.38,0.8,0.65,0.83,0.0,0,0.57
9412,event,Timkat Festival,Ethiopia,solo,offbeat,budget,6232.49,10,0.35,0.1,0.83,0.22,0.0,0,0.12
9504,destination,Banff,Canada,family,spiritual,spiritual,7671.09,7,0.5,0.93,0.95,0.29,0.0,0,0.44
9479,trek,Annapurna Circuit,Nepal,solo,culture,relaxed,3206.4,1,0.58,0.8,0.95,0.5,0.03,0,0.48
9482,event,Inti Raymi,Peru,family,spiritual,offbeat,6726.11,1,0.82,0.5,0.74,0.1,0.0,1,0.2
9418,trek,Rinjani Trek,Indonesia,solo,culture,budget,7688.47,11,0.87,0.8,0.95,0.51,0.0,0,0.48
9926,event,Timkat Festival,Ethiopia,couple,adventure,budget,7987.41,12,0.55,0.1,0.82,0.24,0.0,0,0.13
9668,event,Naadam Festival,Mongolia,couple,offbeat,relaxed,3095.66,1,0.51,0.4,0.8,0.45,0.0,0,0.31
9778,destination,Banff,Canada,solo,culture,relaxed,6625.59,1,0.66,0.5,0.98,0.22,0.0,0,0.26
9881,event,Inti Raymi,Peru,family,food,luxury,1334.48,8,0.35,0.8,0.96,0.43,0.43,0,0.56
9534,event,Lantern Festival,Vietnam,family,food,budget,7043.35,10,0.54,0.3,0.84,0.39,0.0,0,0.25
9728,trek,Markha Valley Trek,India,couple,offbeat,offbeat,831.91,7,0.39,0.98,0.65,0.82,0.82,1,0.81
9218,destination,Hoi An,Vietnam,couple,food,budget,613.47,4,0.69,0.99,0.75,0.93,0.98,0,0.92
9515,event,Durga Puja,India,couple,food,budget,4675.47,4,0.3,0.5,0.76,0.56,0.0,0,0.38
9795,event,Pushkar Camel Fair,India,family,food,spiritual,3417.92,12,0.83,0.9,0.89,0.17,0.0,0,0.37
9303,event,Lantern Festival,Vietnam,couple,nature,spiritual,7290.09,3,0.43,0.9,0.96,0.31,0.0,0,0.44
9083,trek,Laugavegur Trail,Iceland,solo,nature,thrill,4961.52,1,0.63,0.5,0.85,0.86,0.0,0,0.5
9278,event,Songkran Festival,Thailand,family,offbeat,thrill,4393.56,1,0.56,0.7,0.92,0.54,0.0,0,0.45
9725,destination,Cappadocia,Turkey,family,adventure,thrill,1063.35,5,0.55,0.75,0.9,0.27,0.89,1,0.58
9168,destination,Banff,Canada,solo,food,luxury,4711.12,4,0.8,0.8,0.79,0.32,0.16,0,0.43
9033,event,Durga Puja,India,couple,adventure,luxury,5430.53,8,0.86,0.9,0.7,0.22,0.0,0,0.38
9494,destination,Lofoten Islands,Norway,solo,food,luxury,5303.17,9,0.54,0.9,0.81,0.55,0.04,0,0.52
9036,destination,Hoi An,Vietnam,solo,food,spiritual,4326.73,10,0.53,0.4,0.93,1.0,0.23,0,0.59
9245,destination,Kyoto,Japan,couple,adventure,relaxed,2797.32,9,0.59,0.6,0.96,0.24,0.54,0,0.44
9091,trek,Torres del Paine W Trek,Chile,family,adventure,budget,6622.55,9,0.51,0.8,0.5,0.44,0.0,0,0.41
9157,destination,Marrakech,Morocco,couple,food,budget,2403.59,10,0.71,0.5,0.9,0.32,0.62,0,0.45
9510,destination,Hoi An,Vietnam,family,offbeat,luxury,4463.28,8,0.79,0.6,0.99,0.37,0.21,0,0.41
9259,trek,Annapurna Circuit,Nepal,solo,culture,offbeat,76.28,4,0.86,0.97,0.95,0.6,0.93,1,0.8
9626,destination,Lofoten Islands,Norway,family,adventure,thrill,7385.26,6,0.57,0.79,0.77,0.41,0.0,0,0.42
9006,trek,Annapurna Circuit,Nepal,solo,food,luxury,4544.08,11,0.83,0.4,0.95,0.32,0.0,0,0.27
9586,trek,Annapurna Circuit,Nepal,family,food,thrill,7268.15,11,0.81,0.4,0.25,0.26,0.0,0,0.21
9693,trek,Annapurna Circuit,Nepal,solo,adventure,budget,2358.87,11,0.4,0.4,0.95,0.95,0.31,0,0.59
9548,destination,Marrakech,Morocco,couple,offbeat,relaxed,929.15,6,0.6,0.9,0.75,0.2,0.91,0,0.59
9946,event,Inti Raymi,Peru,couple,nature,thrill,608.45,10,0.7,0.6,0.76,0.42,0.8,0,0.55
9317,destination,Pokhara,Nepal,family,culture,relaxed,7206.59,11,0.61,0.9,0.76,0.13,0.0,0,0.35
9273,event,Gion Matsuri,Japan,couple,adventure,thrill,5852.21,5,0.62,0.8,0.94,0.43,0.0,0,0.45
9719,destination,Swiss Alps,Switzerland,couple,spiritual,spiritual,2911.35,10,0.56,0.9,0.97,0.55,0.52,0,0.66
9855,event,Timkat Festival,Ethiopia,couple,culture,relaxed,7125.16,9,0.73,0.2,0.88,0.59,0.0,0,0.3
9169,trek,Torres del Paine W Trek,Chile,couple,culture,thrill,7687.13,12,0.44,0.98,0.75,0.22,0.0,0,0.41
9810,trek,Everest Base Camp,Nepal,family,nature,thrill,689.63,1,0.63,0.8,0.25,0.57,0.87,0,0.62
9743,event,Pushkar Camel Fair,India,solo,adventure,offbeat,5197.9,1,0.79,0.1,0.74,0.4,0.0,1,0.18
9493,destination,Cusco,Peru,family,spiritual,relaxed,5893.83,10,0.58,0.9,0.7,0.23,0.0,0,0.38
9334,trek,Snowman Trek,Bhutan,couple,offbeat,thrill,2648.96,7,0.78,0.8,0.65,0.85,0.22,1,0.63
9103,destination,Hoi An,Vietnam,family,spiritual,budget,1553.79,9,0.6,0.5,0.95,0.32,0.79,0,0.5
9913,trek,Kumano Kodo,Japan,family,adventure,spiritual,7492.49,1,0.77,0.7,0.85,0.16,0.0,0,0.3
9878,destination,Marrakech,Morocco,solo,spiritual,offbeat,6728.51,6,0.72,0.9,0.97,0.24,0.0,1,0.41
9621,trek,Milford Track,New Zealand,family,culture,thrill,7782.41,7,0.94,0.7,0.5,0.29,0.0,0,0.32
9641,destination,Hoi An,Vietnam,family,adventure,thrill,7035.28,3,0.5,0.95,0.79,0.13,0.0,0,0.37
9749,trek,Snowman Trek,Bhutan,couple,adventure,relaxed,535.05,7,0.4,0.8,0.65,0.55,0.92,1,0.68
9943,event,Songkran Festival,Thailand,couple,food,offbeat,6842.05,11,0.51,0.3,0.8,0.94,0.0,1,0.46
9356,destination,Kyoto,Japan,couple,culture,luxury,3614.87,5,0.55,0.96,0.96,0.89,0.38,0,0.78
9497,event,Lantern Festival,Vietnam,couple,adventure,spiritual,2903.57,5,0.7,0.8,0.76,0.5,0.0,0,0.46
9163,event,Bhutan Tsechu,Bhutan,couple,food,relaxed,488.73,10,0.62,0.87,0.81,0.24,0.86,0,0.59
9345,destination,Machu Picchu,Peru,family,adventure,luxury,7625.11,1,0.66,0.6,0.82,0.97,0.0,0,0.58
9986,destination,Zanzibar,Tanzania,solo,nature,luxury,6736.49,10,0.71,0.76,0.8,0.14,0.0,0,0.31
9032,event,Lantern Festival,Vietnam,family,spiritual,luxury,7570.11,5,0.48,0.8,0.74,0.6,0.0,0,0.49
9938,trek,Inca Trail,Peru,family,spiritual,luxury,799.45,1,0.67,0.6,0.5,0.56,0.83,0,0.58
9735,destination,Banff,Canada,family,food,relaxed,400.38,3,0.53,0.7,0.71,0.19,0.98,0,0.53
9777,trek,Inca Trail,Peru,solo,spiritual,offbeat,5251.55,8,0.54,0.8,0.85,0.58,0.0,1,0.5
9174,destination,Zanzibar,Tanzania,solo,spiritual,budget,3444.05,9,0.74,0.77,0.92,0.5,0.41,0,0.56
9781,event,Inti Raymi,Peru,family,offbeat,thrill,2407.7,3,0.58,0.7,0.86,0.38,0.0,0,0.39
9025,trek,Snowman Trek,Bhutan,family,adventure,spiritual,937.48,3,0.78,0.4,0.25,0.59,0.79,1,0.49
9444,destination,Cappadocia,Turkey,couple,offbeat,spiritual,7035.77,9,0.79,0.86,0.84,0.86,0.0,1,0.62
9087,destination,Siem Reap,Cambodia,family,spiritual,spiritual,6672.21,6,0.73,0.6,0.9,0.58,0.0,0,0.43
9949,trek,Snowman Trek,Bhutan,solo,adventure,thrill,6475.66,9,0.39,0.79,0.95,0.27,0.0,1,0.38
9830,destination,Zanzibar,Tanzania,family,offbeat,relaxed,4781.21,4,0.65,0.8,0.76,0.57,0.14,0,0.52
9226,destination,Siem Reap,Cambodia,solo,adventure,offbeat,1104.43,1,0.53,0.83,0.77,0.27,0.88,1,0.59
9287,trek,Kumano Kodo,Japan,family,culture,relaxed,3156.4,1,0.79,0.7,0.85,0.16,0.05,0,0.31
9330,trek,Torres del Paine W Trek,Chile,couple,offbeat,budget,378.95,5,0.79,0.8,0.75,0.61,0.97,0,0.73
9886,destination,Hoi An,Vietnam,couple,culture,budget,2905.08,12,0.51,0.2,0.91,0.24,0.52,0,0.29
9753,event,Bhutan Tsechu,Bhutan,family,adventure,spiritual,6695.41,4,0.39,0.5,0.99,0.48,0.0,0,0.37
9369,destination,Marrakech,Morocco,family,food,offbeat,1352.12,11,0.66,0.4,0.95,0.3,0.83,1,0.46
9001,destination,Chefchaouen,Morocco,family,adventure,offbeat,6535.22,5,0.65,0.91,0.99,0.19,0.0,1,0.39
9517,event,Naadam Festival,Mongolia,solo,adventure,budget,6035.75,1,0.59,0.4,0.86,0.85,0.0,0,0.47
9964,trek,Snowman Trek,Bhutan,solo,offbeat,offbeat,7180.69,5,0.85,0.6,0.95,0.92,0.0,1,0.57
9091,trek,Kumano Kodo,Japan,solo,food,relaxed,7014.88,5,0.57,0.95,0.9,0.28,0.0,0,0.44
